ID,Country,Name,Longitude,Latitude,Designation,Legal/Formal Instrument,Designation Type,Date Established,Domain,Status,Reported Area_ha,Reported Marine Area_ha,Management Plan,IUCN Management Categories,International Convention,State/Province/District,Management Effectiveness Model,Management Effectiveness Rating,Zonation,No Take,Reported No Take Area (ha),Source
4007700,Philippines,Magkalagom Restricted Area,123.387667,9.990333,Restricted Area - Local,,Local,1/1/2002,Marine,Designated,5.68,0,Yes,VI,No,Cebu,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4047300,Philippines,Magting Marine Sanctuary,124.752586,9.225575,Marine Sanctuary - Local,,Local,1/1/2005,Marine,Designated,12.84,0,Yes,Unknown,No,Camiguin,MEAT,Strenghtened,Unknown,All,12.84,CCEF
4020300,Philippines,Magtongtong Fish Sanctuary,123.815717,9.910881,Fish Sanctuary - Local,Prov.Res. No.  497 Series 1996; Mun. Ord. No.15 Series 2003; R.A. 7586,Local,1/1/1996,Marine,Designated,32.85,0,Unknown,VI,No,Bohol,Unknown,Unknown,Unknown,All,32.85,CCEF
4047400,Philippines,Mahaba Marine Sanctuary,124.633604,10.535309,Marine Sanctuary - Local,,Local,1/1/1994,Marine,Designated,7.8,0,Unknown,Unknown,No,Leyte,Unknown,Unknown,Unknown,All,7.8,CCEF
4047500,Philippines,Malabrigo Fish Refuge and Sanctuary,121.252179,13.606012,Fish Sanctuary - Local,,Local,1/1/2002,Marine,Designated,3,0,Unknown,Unknown,No,Batangas,MEAT,Established,Unknown,All,3,MSN-MSI
4047600,Philippines,Malabugas Lampirong Reserve,122.781187,9.364263,Marine Reserve - Local,,Local,1/1/2002,Marine,Designated,18.46,0,Unknown,Unknown,No,Negros Oriental,Unknown,Unknown,Unknown,Unknown,0,CCEF
4000800,Philippines,Malabungot Protected Landscape/Seascape - NIPAS,123.58705,13.592398,Protected Landscape and Seascape - NIPAS,"Proclamation No 288, and Republic Act 7586 otherwise known as ôNIPAS Act of 1992ö",National,4/23/2000,Marine-Terrestrial,Designated,120.62,0,Unknown,V,No,Camarines Sur,Unknown,Unknown,No,Unknown,0,CCEF
4047700,Philippines,Malaga Marine Reserve,123.159835,9.732946,Marine Reserve - Local,,Local,1/1/1996,Marine,Designated,10,0,Yes,Unknown,No,Negros Oriental,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4013400,Philippines,Malalag Fish Sanctuary,125.4182,6.5907,Fish Sanctuary - Local,,Local,1/1/1993,Marine,Designated,50,0,Yes,VI,No,Davao del Sur,MEAT,Sustained,Unknown,All,50,CCEF
4060500,Philippines,Malalison Island Marine Sanctuary,122.01472,11.40055,Marine Sanctuary - Local,,Local,1/1/1991,Marine,Designated,0,0,Unknown,Unknown,No,Antique,Unknown,Unknown,Unknown,All,0,MSN-MSI
4000900,Philippines,Malampaya Sound Protected Landscape/Seascape,119.388057,10.821033,Protected Landscape and Seascape - NIPAS,"Proclamation No 342, and Republic Act 7586 otherwise known as ôNIPAS Act of 1992ö",National,7/12/2000,Marine-Terrestrial,Designated,200115,0,Unknown,V,No,Palawan,MEAT,Institutionalized,No,Unknown,0,PAWB
4060600,Philippines,Malanipa Island Tourist Zone and Marine Reserve,122.3,6.9,Marine Reserve - National,,National,1/1/1978,Marine,Designated,0,0,Unknown,Unknown,No,Zamboanga del Sur,Unknown,Unknown,Unknown,Unknown,0,MSN-MSI
4047800,Philippines,Malbago Fish Sanctuary,123.760665,11.259058,Fish Sanctuary - Local,,Local,1/1/2002,Marine,Designated,18,0,Yes,Unknown,No,Cebu,MEAT,Established,Unknown,All,18,CCEF
4010200,Philippines,Malinao East-West Jambawan Marine Sanctuary,124.122907,9.596754,Marine Sanctuary - Local,Mun. Ord. No. C-001 Series 2001,Local,1/1/2001,Marine,Designated,2.63,0,Yes,Unknown,No,Bohol,MEAT,Established,Unknown,All,2.63,CCEF
4047900,Philippines,Malinao Marine Protected Area,123.7175,13.445278,Marine Protected Area - Local,,Local,1/1/2008,Marine,Designated,10,0,Yes,Unknown,No,Albay,MEAT,Sustained,Unknown,Unknown,0,CCEF
4030800,Philippines,Malingin Island Marine Protected Area,124.446236,10.156061,Marine Protected Area - Local,Mun. Ord. No. 02 Series 2002,Local,1/1/2002,Marine,Designated,20,0,Yes,Unknown,No,Bohol,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4028200,Philippines,Maliput Rawis Lagbak Fish Sanctuary,124.199,13.023,Fish Sanctuary - Local,,Local,1/1/1997,Marine,Designated,120,0,Unknown,Unknown,No,Sorsogon,Unknown,Unknown,Unknown,All,120,CCEF
4048000,Philippines,Malusay Marine Reserve,123.291034,10.168059,Marine Reserve - Local,,Local,1/1/1996,Marine,Designated,6,0,Yes,Unknown,No,Negros Oriental,MEAT,Established,Unknown,Unknown,0,CCEF
4048100,Philippines,Mambayaan Fish Sanctuary,124.757789,8.765742,Fish Sanctuary - Local,,Local,1/1/2006,Marine,Designated,3,0,Yes,Unknown,No,Misamis Oriental,MEAT,Established,Unknown,All,3,CCEF
4048200,Philippines,Manalo Fish Sanctuary,118.850685,9.963237,Fish Sanctuary - Local,,Local,1/1/2000,Marine,Designated,74,0,Yes,Unknown,No,Palawan,MEAT,Strenghtened,Unknown,All,74,CCEF
4032300,Philippines,Mandawa Marine Sanctuary,124.398598,10.122875,Marine Sanctuary - Local,Mun. Ord. No. 02 Series 2002,Local,1/1/2002,Marine,Designated,20,0,Unknown,Unknown,No,Bohol,MEAT,Strenghtened,Unknown,All,20,CCEF
4048300,Philippines,Manga Fish Sanctuary,123.8534,9.6934,Fish Sanctuary - Local,,Local,1/1/2001,Marine,Designated,15.45,0,Unknown,Unknown,No,Bohol,Unknown,Unknown,Unknown,All,15.54,CCEF
4048400,Philippines,Manglit Fish Sanctuary,125.22164,9.96759,Fish Sanctuary - Local,,Local,1/1/1997,Marine,Designated,3.48,0,Yes,Unknown,No,Southern Leyte,MEAT,Strenghtened,Unknown,All,3.48,CCEF
4002300,Philippines,"Mangrove Areas of Ubay, M",124.555931,9.990756,NULL,,Local,12/29/1981,Marine,Designated,0,0,Unknown,Unknown,No,Bohol,Unknown,Unknown,Unknown,Unknown,0,CCEF
4008900,Philippines,Manio Marine and Fish Sanctuary,123.920833,11.060278,Marine and Fish Sanctuary - Local,,Local,1/1/2002,Marine,Designated,10,0,Yes,Unknown,No,Cebu,MEAT,Strenghtened,Unknown,All,10,CCEF
4030400,Philippines,Mansalay (B. Del Mundo) Fish Sanctuary,121.4586,12.513339,Fish Sanctuary - Local,,Local,1/1/2007,Marine,Designated,18,0,Unknown,Unknown,No,Oriental Mindoro,MEAT,Established,Unknown,All,18,CCEF
4048500,Philippines,Mantalip Reef Reserve,123.153192,9.772804,Marine Reserve - Local,,Local,1/1/2008,Marine,Designated,46,0,Draft,Unknown,No,Negros Oriental,MEAT,Established,Unknown,Unknown,0,CCEF
4048600,Philippines,Mantangale Marine Sanctuary,124.859629,9.007236,Marine Sanctuary - Local,,Local,1/1/1994,Marine,Designated,3,0,Yes,Unknown,No,Misamis Oriental,MEAT,Strenghtened,Unknown,All,3,CCEF
4020200,Philippines,Mantatao Marine Sanctuary,123.849478,9.936144,Marine Sanctuary - Local,"Brgy. Ord., Mun. Ord. No.13 Series 2003",Local,1/1/2003,Marine,Designated,31.69,0,Yes,VI,No,Bohol,MEAT,Established,Unknown,All,31.69,CCEF
4048700,Philippines,Mantigue Reserve,124.796557,9.153922,Marine Reserve - Local,,Local,1/1/1994,Marine,Designated,0,0,Yes,Unknown,No,Camiguin,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4023600,Philippines,Manyukos Island Marine Sanctuary,118.8109,10.097,Marine Sanctuary - Local,,Local,1/1/2003,Marine,Designated,232.49,0,Unknown,VI,No,Palawan,Unknown,Unknown,Unknown,All,232.49,CCEF
4048800,Philippines,Maomaowan Marine Sanctuary,124.46204,10.181644,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,13,0,Yes,Unknown,No,Bohol,MEAT,Established,Unknown,All,13,CCEF
4030700,Philippines,Maomawan Island Marine Protected Area,124.465472,10.183747,Marine Protected Area - Local,,Local,1/1/2002,Marine,Designated,128,0,Unknown,Unknown,No,Bohol,MEAT,Established,Unknown,Unknown,0,CCEF
4048900,Philippines,Maraag Marine Sanctuary,123.842673,9.735778,Marine Sanctuary - Local,Mun. Ord. No. 37 Series 2002; Mun. Ord. No. 39 Series 2001,Local,1/1/2002,Marine,Designated,12.26,0,Yes,Unknown,No,Bohol,MEAT,Established,Unknown,All,12.26,CCEF
4049000,Philippines,Marikaban Fish Sanctuary,123.77266,11.147566,Fish Sanctuary - Local,,Local,1/1/2004,Marine,Designated,10.5,0,Yes,Unknown,No,Cebu,Unknown,Unknown,Unknown,All,10.5,CCEF
4001500,Philippines,Masaplod Norte Marine Reserve,123.258255,9.179344,Marine Reserve - Local,,Local,1/1/1997,Marine,Designated,6,0,Yes,Unknown,No,Negros Oriental,MEAT,Institutionalized,Unknown,Unknown,0,CCEF
4049100,Philippines,Masaplod Sur Marine Reserve,123.256281,9.177182,Marine Reserve - Local,,Local,1/1/2005,Marine,Designated,6,0,Yes,Unknown,No,Negros Oriental,MEAT,Institutionalized,Unknown,Unknown,0,CCEF
4021900,Philippines,Masigpit Island Marine Sanctuary,124.004722,9.994722,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,23.61,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,23.61,CCEF
4049200,Philippines,Masinloc Oyon Bay Marine Reserve,119.942908,15.50777,Marine Reserve - Local,,Local,1/1/1993,Marine,Designated,7568,0,Unknown,Unknown,No,Zambales,Unknown,Unknown,Unknown,Unknown,0,CCEF
4018000,Philippines,Maslog Marine Sanctuary,124.032917,10.928167,Marine Sanctuary - Local,,Local,1/1/2004,Marine,Designated,8,0,Yes,VI,No,Cebu,MEAT,Strenghtened,Unknown,All,8,CCEF
4049300,Philippines,Matutinao Marine Sanctuary,123.366369,9.848722,Marine Sanctuary - Local,,Local,1/1/2003,Marine,Designated,15,0,Yes,Unknown,No,Cebu,MEAT,Established,Unknown,All,15,CCEF
4015700,Philippines,Mauswagon Marine Protected Area,124.422222,8.609444,Marine Protected Area - Local,,Local,1/1/2008,Marine,Designated,6,0,Yes,Unknown,No,Misamis Oriental,MEAT,Established,Unknown,Unknown,0,CCEF
4049400,Philippines,Mawi Marine Sanctuary,124.40488,9.70109,Marine Sanctuary - Local,Mun. Ord. No. 02 Series 2003,Local,1/1/1999,Marine,Designated,21.56,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,21.56,CCEF
4049500,Philippines,Medano White Island Marine Fish Sanctuary,124.6585,9.263847,Marine Sanctuary - Local,,Local,1/1/2000,Marine,Designated,16.67,0,Yes,Unknown,No,Camiguin,MEAT,Established,Unknown,All,16.67,CCEF
4033400,Philippines,Minalulan Shell and Fish Sanctuary,123.673485,9.12155,Shell and Fish Sanctuary - Local,,Local,1/1/2003,Marine,Designated,14.63,0,Unknown,Unknown,No,Siquijor,MEAT,Strenghtened,Unknown,All,14.63,CCEF
4014000,Philippines,MISSTA Marine Protected Area,123.617222,7.831389,Marine Protected Area - Local,,Local,1/1/2003,Marine,Designated,160,0,Unknown,Unknown,No,Zamboanga Sur,MEAT,Sustained,Unknown,Unknown,0,CCEF
4049600,Philippines,Molopolo/Sta.Cruz Fish Sanctuary and Marine Park,124.941716,10.066439,Fish Sanctuary and Marine Park - Local,,Local,1/1/1996,Marine,Designated,31,0,Yes,Unknown,No,Southern Leyte,MEAT,Sustained,Unknown,All,31,CCEF
4049700,Philippines,Monbon Fish Sanctuary,125.261407,11.122657,Fish Sanctuary - Local,,Local,1/1/1995,Marine,Designated,44,0,Draft,Unknown,No,Eastern Samar,MEAT,Established,Unknown,All,44,CCEF
4060700,Philippines,Motiong Fish Sanctuary,124.98305,11.76638,Fish Sanctuary - Local,,Local,1/1/1998,Marine,Designated,0,0,Unknown,Unknown,No,Samar,Unknown,Unknown,Unknown,All,0,MSN-MSI
4049800,Philippines,Municipal Fish Sanctuary and Reserve,123.699874,13.451364,Fish Sanctuary and Reserve - Local,,Local,1/1/2002,Marine,Designated,404,0,Yes,Unknown,No,Albay,MEAT,Sustained,Unknown,All,404,CCEF
4002000,Philippines,Murcielagos Island Protected Landscape and Seascape,122.454026,8.114809,Protected Landscape and Seascape - NIPAS,"Proclamation No 281, and Republic Act 7586 otherwise known as ôNIPAS Act of 1992ö",National,4/23/2000,Marine-Terrestrial,Designated,251,0,Unknown,V,No,Zamboanga Norte,Unknown,Unknown,Yes,Part,100,CCEF
4011700,Philippines,Naatang Marine Sanctuary,124.39934,9.671118,Marine Sanctuary - Local,Mun. Ord. No. 9-09-2007,Local,1/1/2001,Marine,Designated,4.98,0,Yes,VI,No,Bohol,MEAT,Strenghtened,Unknown,All,4.98,CCEF
4060800,Philippines,Naba Marine Sanctuary,122.06749,11.47355,Marine Sanctuary - Local,,Local,1/1/1999,Marine,Designated,0,0,Unknown,Unknown,No,Antique,Unknown,Unknown,Unknown,All,0,MSN-MSI
4028300,Philippines,Nabangka Fish Sanctuary,122.517,13.810667,Fish Sanctuary - Local,,Local,1/1/2000,Marine,Designated,108.9,0,Unknown,Unknown,No,Quezon,Unknown,Unknown,Unknown,All,108.9,CCEF
4049900,Philippines,Nagolon Island Fish Sanctuary,118.942547,10.333347,Fish Sanctuary - Local,,Local,1/1/1997,Marine,Designated,50,0,Unknown,Unknown,No,Palawan,Unknown,Unknown,Unknown,All,50,CCEF
4010100,Philippines,Nagsulay-Macalingan-Cogon Marine Sanctuary,124.115986,9.593258,Marine Sanctuary - Local,Mun. Ord. No. 001,Local,1/1/2001,Marine,Designated,2.08,0,Unknown,Unknown,No,Bohol,MEAT,Established,Unknown,All,2.08,CCEF
4022000,Philippines,Nahawan Seagrass Sanctuary,124.03375,9.981613,Seagrass Sanctuary - Local,Mun. Ord. No. 08 Series 2002,Local,1/1/2002,Marine,Designated,15.83,0,Yes,VI,No,Bohol,MEAT,Sustained,Unknown,All,15.83,CCEF
4050000,Philippines,Nahulid Fish Sanctuary,125.033561,10.317247,Fish Sanctuary - Local,,Local,1/1/2002,Marine,Designated,3.2,0,Yes,Unknown,No,Southern Leyte,MEAT,Established,Unknown,All,3.2,CCEF
4022700,Philippines,Nalayag Point Fishery Refuge and Sanctuary,121.044167,13.556389,Fishery Refuge and Sanctuary - Local,,Local,1/1/2002,Marine,Designated,18.79,0,Unknown,VI,No,Batangas,MEAT,Strenghtened,Unknown,All,18.79,CCEF
4018500,Philippines,Nalusuan Marine Sanctuary,123.99565,10.186231,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,83,0,Yes,VI,No,Cebu,MEAT,Sustained,Unknown,All,83,CCEF
4033500,Philippines,Napayong Marine Reserve,123.603615,9.097504,Marine Reserve - Local,,Local,1/1/2003,Marine,Designated,6.83,0,Yes,Unknown,No,Siquijor,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4050100,Philippines,Napo Marine Reserve,123.477733,8.686617,Marine Reserve - Local,,Local,1/1/2003,Marine,Designated,12.28,0,Yes,Unknown,No,Zamboanga Norte,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4060900,Philippines,Nasinguin Marine Sanctuary,124.11732,10.17452,Marine Sanctuary - Local,Mun. Ord. No. 08 Series 2002,Local,1/1/2002,Marine,Designated,30,0,Unknown,Unknown,No,Bohol,Unknown,Unknown,Unknown,All,30,MSN-MSI
4011500,Philippines,Nausok Marine Sanctuary,124.387731,9.653261,Marine Sanctuary - Local,Mun. Ord. No. 9-09-2007,Local,1/1/2001,Marine,Designated,4.7,0,Yes,VI,No,Bohol,MEAT,Strenghtened,Unknown,All,4.7,CCEF
4013700,Philippines,New Argao Fish Sanctuary,125.626778,6.380361,Fish Sanctuary - Local,,Local,1/1/2003,Marine,Designated,20,0,Draft,Unknown,No,Davao del Sur,MEAT,Established,Unknown,All,20,CCEF
4031200,Philippines,Nocnocan Island Marine Sanctuary,124.404361,10.243804,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,19,0,Unknown,Unknown,No,Bohol,Unknown,Unknown,Unknown,All,19,CCEF
4033700,Philippines,Nonoc Marine Sanctuary,123.57183,9.244491,Marine Sanctuary - Local,,Local,1/1/1996,Marine,Designated,4.13,0,Yes,Unknown,No,Siquijor,MEAT,Sustained,Unknown,All,4.13,CCEF
4003700,Philippines,North Granada Marine Sanctuary,123.475,9.613833,Marine Sanctuary - Local,,Local,1/1/2001,Marine,Designated,9.35,0,Yes,VI,No,Cebu,MEAT,Sustained,Unknown,All,9.35,CCEF
4050200,Philippines,North Lipayo Marine Reserve,123.252673,9.172468,Marine Reserve - Local,,Local,1/1/2005,Marine,Designated,2.21,0,Yes,Unknown,No,Negros Oriental,MEAT,Sustained,Unknown,Unknown,0,CCEF
4024700,Philippines,Nusa Marine Reserve,121.235,9.669694,Marine Reserve - Local,,Local,1/1/2003,Marine,Designated,19.32,0,Yes,Unknown,No,Palawan,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4007400,Philippines,Olang Marine Sanctuary,123.668867,9.211254,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,21.36,0,Yes,Unknown,No,Siquijor,MEAT,Sustained,Unknown,All,21.36,CCEF
4050300,Philippines,Olivo Marine Sanctuary,123.871113,10.850161,Marine Sanctuary - Local,,Local,1/1/2001,Marine,Designated,12,0,Draft,Unknown,No,Cebu,MEAT,Established,Unknown,All,12,CCEF
4030000,Philippines,Olotayan Marine Sanctuary,122.823806,11.638861,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,50,0,Unknown,Unknown,No,Capiz,Unknown,Unknown,Unknown,All,50,CCEF
4050400,Philippines,Ondol Seagrass Sanctuary,124.055,10.05,Seagrass Sanctuary - Local,,Local,1/1/2000,Marine,Designated,1.86,0,Yes,Unknown,No,Bohol,MEAT,Established,Unknown,All,1.86,CCEF
4015800,Philippines,Opol Marine Sanctuary,124.572778,8.5325,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,5.3,0,Unknown,Unknown,No,Misamis Oriental,MEAT,Established,Unknown,All,5.3,CCEF
4050500,Philippines,Oro Marine Reserve,123.40555,8.636761,Marine Reserve - Local,,Local,1/1/2008,Marine,Designated,4,0,Yes,Unknown,No,Zamboanga Norte,MEAT,Established,Unknown,Unknown,0,CCEF
4050600,Philippines,Oroquieta City Marine Sanctuary,123.812674,8.492838,Marine Sanctuary - Local,,Local,1/1/2000,Marine,Designated,20,0,Unknown,Unknown,No,Misamis Occidental,MEAT,Established,Unknown,All,20,CCEF
4050700,Philippines,Otikon Fish Sanctuary,125.061821,10.274857,Fish Sanctuary - Local,,Local,1/1/1994,Marine,Designated,2.25,0,Yes,Unknown,No,Southern Leyte,MEAT,Strenghtened,Unknown,All,2.25,CCEF
4026800,Philippines,Pababag Island Marine Protected Area,119.790149,5.028839,Marine Protected Area - Local,,Local,1/1/2003,Marine,Designated,0,0,Unknown,Unknown,No,Tawi-Tawi,Unknown,Unknown,Unknown,Unknown,0,CCEF
4050800,Philippines,Padada Fish Sanctuary,125.4182,6.5907,Fish Sanctuary - Local,,Local,1/1/1993,Marine,Designated,50,0,Yes,Unknown,No,Davao del Sur,MEAT,Established,Unknown,All,50,CCEF
4014300,Philippines,Pagadian City  (Lalas) Marine Protected Area,123.474806,7.789306,Marine Protected Area - Local,,Local,1/1/2008,Marine,Designated,85.44,0,Yes,Unknown,No,Zamboanga Sur,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4014900,Philippines,Pagadian City  1 Marine Protected Area,123.438624,7.79996,Marine Protected Area - Local,,Local,1/1/2001,Marine,Designated,88,0,Yes,Unknown,No,Zamboanga Sur,MEAT,Sustained,Unknown,Unknown,0,CCEF
4050900,Philippines,Pagapas Bay and Entire Municipal Waters of Calatagan as Marine Reserve,120.679594,13.826096,Marine Reserve - Local,,Local,1/1/1993,Marine,Designated,48000,0,Unknown,Unknown,No,Batangas,Unknown,Unknown,Unknown,Unknown,0,CCEF
4051000,Philippines,Pagapas Bay Marine Reserve,120.688039,13.815961,Marine Reserve - Local,,Local,1/1/1998,Marine,Designated,2,0,Unknown,Unknown,No,Batangas,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4051100,Philippines,Pagatban Lampirong Reserve,122.762919,9.367584,Marine Reserve - Local,,Local,1/1/1998,Marine,Designated,12.24,0,Unknown,Unknown,No,Negros Oriental,Unknown,Unknown,Unknown,Unknown,0,CCEF
4023000,Philippines,Pagkilatan Fishery Reserve,121.050933,13.635,Fishery Reserve - Local,,Local,1/1/2005,Marine,Designated,1.8,0,Unknown,Unknown,No,Batangas,MEAT,Established,Unknown,Unknown,0,CCEF
4001300,Philippines,Palaui Island Marine Reserve,122.13,18.542805,Marine Reserve - NIPAS,"Proclamation No 447, and Republic Act 7586 otherwise known as ôNIPAS Act of 1992ö",National,8/28/1994,Marine,Designated,7415.48,0,Unknown,IV,No,Cagayan,Unknown,Unknown,No,Unknown,0,WDPA
4051200,Philippines,Paliton Marine Sanctuary,123.492971,9.153871,Marine Sanctuary - Local,,Local,1/1/2008,Marine,Designated,6.5,0,Unknown,Unknown,No,Siquijor,MEAT,Established,Unknown,All,6.5,CCEF
4007100,Philippines,Pamilacan Island Fish Sanctuary,123.917222,9.495833,Fish Sanctuary - Local,Mun. Ord. No. 1 Series 1994,Local,1/1/1986,Marine,Designated,11.9,0,Draft,VI,No,Bohol,MEAT,Sustained,Unknown,All,11.9,CCEF
4051300,Philippines,Panaon Puting Balas Marine Protected Area,123.856761,8.366812,Marine Protected Area - Local,,Local,1/1/1999,Marine,Designated,56,0,Yes,Unknown,No,Misamis Occidental,MEAT,Sustained,Unknown,Unknown,0,CCEF
4001600,Philippines,Pandanon Marine Sanctuary,124.08497,10.1856,Marine Sanctuary - Local,Mun. Ord. No. 08 Series 2002,Local,1/1/2002,Marine,Designated,20,0,Yes,Unknown,No,Bohol,MEAT,Strenghtened,Unknown,All,20,WDPA
4051400,Philippines,Pangalaycayan Marine Sanctuary,123.151532,9.759518,Marine Sanctuary - Local,,Local,1/1/2006,Marine,Designated,10,0,Unknown,Unknown,No,Negros Oriental,MEAT,Established,Unknown,All,10,CCEF
4051500,Philippines,Pangapasan Island Fish Sanctuary,123.94,9.9834,Fish Sanctuary - Local,Mun. Ord. No. 02 Series 1998,Local,1/1/1998,Marine,Designated,7,0,Yes,Unknown,No,Bohol,MEAT,Strenghtened,Unknown,All,7,CCEF
4016000,Philippines,Pangasihan Fish Sanctuary,125.176111,8.886944,Fish Sanctuary - Local,,Local,1/1/2003,Marine,Designated,10,0,Yes,Unknown,No,Misamis Oriental,MEAT,Strenghtened,Unknown,All,10,CCEF
4011400,Philippines,Pangdan Marine Sanctuary,124.385011,9.653111,Marine Sanctuary - Local,Mun. Ord. No. 9-09-2007,Local,1/1/2001,Marine,Designated,15.2,0,Yes,VI,No,Bohol,MEAT,Sustained,Unknown,All,15.2,CCEF
4051600,Philippines,Panglit Marine Protected Area,119.911328,15.495288,Marine Protected Area - Local,,Local,1/1/1989,Marine,Designated,20,0,Yes,Unknown,No,Zambales,MEAT,Sustained,Unknown,Unknown,0,CCEF
4019200,Philippines,Pantudlan Fish Sanctuary,123.759444,9.881667,Fish Sanctuary - Local,Mun. Ord. No. 005 Series 1999,Local,1/1/1999,Marine,Designated,10,0,Yes,VI,No,Bohol,MEAT,Sustained,Unknown,All,10,CCEF
4027900,Philippines,Pasiagan Fish Sanctuary,119.74225,5.005409,Fish Sanctuary - Local,,Local,1/1/2003,Marine,Designated,0,0,Unknown,Unknown,No,Tawi-Tawi,Unknown,Unknown,Unknown,All,0,CCEF
4003500,Philippines,Pasil Marine Sanctuary,123.351167,9.425694,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,10.45,0,Yes,VI,No,Cebu,MEAT,Sustained,Unknown,All,10.45,CCEF
4012400,Philippines,Pasil Reef Fishery Refuge and Sanctuary,124.573444,9.831389,Fishery Refuge and Sanctuary - Local,Mun. Ord. No. 09 Series 2001,Local,1/1/2001,Marine,Designated,18,0,Yes,VI,No,Bohol,MEAT,Established,Unknown,All,18,CCEF
4017500,Philippines,Patao Marine Sanctuary,123.675278,11.229333,Marine Sanctuary - Local,,Local,1/1/1999,Marine,Designated,10,0,Yes,VI,No,Cebu,MEAT,Sustained,Unknown,All,10,CCEF
4061000,Philippines,Patnongon Fish Refuge and Sanctuary,122.01666,10.98333,Fish Refuge and Sanctuary - Local,,Local,1/1/2005,Marine,Designated,0,0,Unknown,Unknown,No,Antique,Unknown,Unknown,Unknown,All,0,MSN-MSI
4051700,Philippines,Pescador Island Marine Sanctuary,123.380901,9.911776,Marine Sanctuary - Local,,Local,1/1/1996,Marine,Designated,4.5,0,Draft,Unknown,No,Cebu,MEAT,Established,Unknown,All,4.5,CCEF
4051800,Philippines,Pig-ot Fish Sanctuary,123.839317,9.874874,Fish Sanctuary - Local,Mun. Ord. No. 004 Series 2001,Local,1/1/2000,Marine,Designated,10.32,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,10.32,CCEF
4018400,Philippines,Pilar Municipal  Park Marine Park,124.571,10.797,Marine Park - Local,,Local,1/1/2005,Marine,Designated,179.2,0,Yes,Unknown,No,Cebu,MEAT,Strenghtened,Unknown,Unknown,0,CCEF
4061100,Philippines,"Pinagbayangan, Guiniyangan Fish Sanctuary",124.0425,13.598333,Fish Sanctuary - Local,,Local,1/1/2005,Marine,Unknown,0,0,Unknown,Unknown,No,Camarines Sur,Unknown,Unknown,Unknown,All,0,MSN-MSI
4031400,Philippines,Pinamgo Marine Sanctuary,124.378304,10.191015,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,37.8,0,Yes,Unknown,No,Bohol,MEAT,Sustained,Unknown,All,37.8,CCEF
4004000,Philippines,Poblacion (Alcoy Municipality) Marine Sanctuary,123.508389,9.706556,Marine Sanctuary - Local,,Local,1/1/2002,Marine,Designated,6.83,0,Yes,VI,No,Cebu,MEAT,Strenghtened,Unknown,All,6.83,CCEF
4004800,Philippines,Poblacion (Argao Municipality) Marine Sanctuary,123.601981,9.871689,Marine Sanctuary - Local,,Local,1/1/2003,Marine,Designated,12,0,Yes,Unknown,No,Cebu,MEAT,Strenghtened,Unknown,All,12,CCEF
4032500,Philippines,Poblacion (Bien Unido Municipality) Marine Sanctuary,124.383861,10.149366,Marine Sanctuary - Local,,Local,1/1/2005,Marine,Designated,69.8,0,Yes,Unknown,No,Bohol,Unknown,Unknown,Unknown,All,69.8,CCEF
4017800,Philippines,Poblacion (Liloan Municipality) Marine Sanctuary,124.004518,10.404323,Marine Sanctuary - Local,,Local,1/1/2000,Marine,Designated,16.81,0,Yes,VI,No,Cebu,MEAT,Sustained,Unknown,All,16.81,CCEF
4009300,Philippines,Poblacion (Madridejos Municipality) Fish Sanctuary,123.734306,11.303806,Fish Sanctuary - Local,,Local,1/1/2003,Marine,Designated,6,0,Yes,VI,No,Cebu,MEAT,Established,Unknown,All,6,CCEF
4016800,Philippines,Poblacion (Panglao Municipality) Marine Protected Area,123.723276,9.565423,Marine Protected Area - Local,,Local,1/1/2005,Marine,Designated,10.32,0,Yes,Unknown,No,Bohol,Unknown,Unknown,Unknown,Unknown,0,CCEF
